Section ID,QuestionNumber,Question ID,Question,Type,Parent ID,SubQuestionsFirst,CSSClass,Guidance10,Guidance5,Guidance0,WantConfidence,WantJustification,JustificationNote,HasPrivateNotes,WantExamples,Multiplier,OptionGuidance,Option0,Option1,Option2,Option3,Option4,Option5,Option6,Option7,Option8,Option9,Supporting0,Supporting1,Supporting2,Supporting3,Supporting4,Supporting5,HelpLink
POLITICAL,,G.POLITICAL.POLFIN-GOV.e1.e1.0,"The framework contains unambiguous definitions of campaigning activities of parties, candidates, and third parties.",Option,G.POLITICAL.POLFIN-GOV.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
POLITICAL,,G.POLITICAL.POLFIN-GOV.e1.e1.1,The framework requires donors' identities be made public.,Option,G.POLITICAL.POLFIN-GOV.e1,,,,,,No,,,,,0.5,,"The framework does not require the disclosure, public or otherwise, of a donor's identity.",The framework requires the public disclosure of the identity of any donor who contributes above a defined threshold.,The framework requires the public disclosure of the identity of every donor.,,,,,,,,1;What is the threshold?,,,,,,
POLITICAL,,G.POLITICAL.POLFIN-GOV.e1.e1.2,The framework requires collecting specific information on financial contributions.,Option,G.POLITICAL.POLFIN-GOV.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
POLITICAL,,G.POLITICAL.POLFIN-GOV.e1.e1.3,The framework requires collecting specific information on assets and liabilities.,Option,G.POLITICAL.POLFIN-GOV.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
POLITICAL,,G.POLITICAL.POLFIN-GOV.e1.e1.4,The framework requires collecting specific information on income.,Option,G.POLITICAL.POLFIN-GOV.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
POLITICAL,,G.POLITICAL.POLFIN-GOV.e1.e1.5,The framework requires collecting specific information on spending.,Option,G.POLITICAL.POLFIN-GOV.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
POLITICAL,,G.POLITICAL.POLFIN-GOV.e1.e1.6,The framework requires collecting specific information on in kind and non-financial support.,Option,G.POLITICAL.POLFIN-GOV.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
POLITICAL,,G.POLITICAL.POLFIN-GOV.e2,Part 3: Provisions for robustness.,ElementGroup,G.POLITICAL.POLFIN-GOV,,,,,,No,,,,,1,,,,,,,,,,,,,,,,,,
POLITICAL,,G.POLITICAL.POLFIN-GOV.e2.e2.0,The framework requires a verification process.,Option,G.POLITICAL.POLFIN-GOV.e2,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,"1;Please briefly explain the verification process used, and which parts of collected data the framework requires to be verified and which parts it does not.",2;Please briefly explain the verification process used.,,,,,
POLITICAL,,G.POLITICAL.POLFIN-GOV.e2.e2.1,The rules/guidance empower an agency or official to ensure the accurate and timely collection and publication of required data.,Option,G.POLITICAL.POLFIN-GOV.e2,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
POLITICAL,,G.POLITICAL.POLFIN-GOV.e2.e2.2,The framework authorizes remedies for noncompliance.,Option,G.POLITICAL.POLFIN-GOV.e2,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
POLITICAL,,G.POLITICAL.POLFIN-GOV.div-Extent,Extent,Note,G.POLITICAL.POLFIN-GOV,,divider,,,,,,,,,,,,,,,,,,,,,,,,,,,
POLITICAL,,G.POLITICAL.POLFIN-GOV.c0,"How comprehensive, in terms of jurisdiction, is the coverage of the laws, regulations, policies or guidance assessed for this question?",Radio,G.POLITICAL.POLFIN-GOV,,radio-list,,,,No,,,,,1,,"They cover one or more localities, but there are many other localities without such rules/guidance, or with rules or guidance of a lesser quality.","They cover one or more localities and are a representative example of the kind of rules/guidance that can be found for all, or most, localities.",They provide national coverage.,,,,,,,,0;Which locality does this framework cover?,,,,,,
LAND,,A.LAND.LT-AVA,To what extent is detailed and structured land tenure data available for re-use?,Status,,Yes,,,,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,https://handbook.globaldatabarometer.org/indicators/A.LAND.LT-AVA/
LAND,,A.LAND.LT-AVA.div-Existence,Existence,Note,A.LAND.LT-AVA,,divider,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAND,,A.LAND.LT-AVA.a0,Is this data available online in any form?,Radio,A.LAND.LT-AVA,,radio-list,,,,No,,,,,1,,Data is not available online,"Data is available, but not as a result of government action","Data is available from government, or because of government actions",,,,,,,,0;Are there other offline ways to access this data in the country? (e.g. attending an office to inspect it),"1;If government is not providing access to data, how is this data available? ","1,2;Please provide a URL for where this data can be found",,,,
LAND,,A.LAND.LT-AVA.div-Elements,Elements,Note,A.LAND.LT-AVA,,divider,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAND,,A.LAND.LT-AVA.e,Part 1: General checklist,ElementGroup,A.LAND.LT-AVA,,,,,,No,,,,,1,,,,,,,,,,,,,,,,,,
LAND,,A.LAND.LT-AVA.e.e.0,Data is provided in machine-readable format(s),Option,A.LAND.LT-AVA.e,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,"1,2;Please provide a URL where this machine-readable data can be found. (Additional URLs can be included in the justification and supporting evidence)","1,2;Please provide a comma separated list of the formats available? (E.g. csv, json)",1;What prevents you from assessing this data as fully machine-readable? ,,,,
LAND,,A.LAND.LT-AVA.e.e.1,The machine-readable dataset is available as a whole,Option,A.LAND.LT-AVA.e,,,,,,No,,,,,0.5,"Answer no if it's only possible to access individual records; Answer partially if it's possible to export extracts of the data; Answer yes if there are bulk downloads or APIs providing access to the whole dataset without financial, technical or legal barriers. ",No,Partially,Yes,,,,,,,,"1,2;Please provide a URL where bulk download access is available or described.","1,2;If bulk access is provided through an API, please provide a link to where the API is described.",,,,,
LAND,,A.LAND.LT-AVA.e.e.2,Data is openly licensed.,Option,A.LAND.LT-AVA.e,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,"0;If there are explicit restrictions placed on re-use of the dataset, briefly describe those here.","1,2;If the data is provided with an explicit open license, please provide the name of the license, or a link to it here.",,,,,
LAND,,A.LAND.LT-AVA.e.e.3,Dataset is available free of charge.,Option,A.LAND.LT-AVA.e,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
LAND,,A.LAND.LT-AVA.e.e.4,Data is timely and updated.,Option,A.LAND.LT-AVA.e,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,When was the most recent update to this dataset?,,,,,,
LAND,,A.LAND.LT-AVA.e.e.5,There are accessible and open official tools available to help users locate and explore individual records.,Option,A.LAND.LT-AVA.e,,,,,,No,,,,,0.5,Answer 'partially' if tools make it possible to get at extracts of data without having to download a full dataset. Answer 'yes' if there is an interactive tool that displays user-filtered extracts of the data to answer simple questions without downloading data at all. ,No,Partialy ,Yes,,,,,,,,"1,2;Please provide URL",1;What are the main barriers to accessibility and usability?,,,,,
LAND,,A.LAND.LT-AVA.e1,Part 2: Types of land tenure,ElementGroup,A.LAND.LT-AVA,,,,,,No,,,,,1,,,,,,,,,,,,,,,,,,
LAND,,A.LAND.LT-AVA.e1.e1.0,Datasets have information regarding indigenous people.,Option,A.LAND.LT-AVA.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
LAND,,A.LAND.LT-AVA.e1.e1.1,The data covers land tenure involving natural persons.,Option,A.LAND.LT-AVA.e1,,,,,,No,,,,,0.5,"In some cases, information on individual rights holders may be available under more restrictive licenses than general rights information. In these cases, you can indicate that data on natural persons is ‘partially’ available.",No,Partially,Yes,,,,,,,,"1,2; Are individual owners identified in the dataset?",,,,,,
LAND,,A.LAND.LT-AVA.e1.e1.2,The data covers land tenure involving legal persons.,Option,A.LAND.LT-AVA.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,"1,2; What information is provided to identify legal owners (e.g. company registration number, company name, address etc.)?","1,2; Is information provided on the beneficial ownership of land held by legal persons?",,,,,
LAND,,A.LAND.LT-AVA.e1.e1.3,The data covers land tenure involving state land.,Option,A.LAND.LT-AVA.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
LAND,,A.LAND.LT-AVA.e1.e1.4,The data covers land tenure involving communal lands.,Option,A.LAND.LT-AVA.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
LAND,,A.LAND.LT-AVA.e1.e1.5,The data covers land tenure involving open access lands.,Option,A.LAND.LT-AVA.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
LAND,,A.LAND.LT-AVA.e1.e1.6,"The data covers urban and rural tenure, and other relevant forms of tenure.",Option,A.LAND.LT-AVA.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
LAND,,A.LAND.LT-AVA.e1.e1.7,The data covers and has information on land concessions.,Option,A.LAND.LT-AVA.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
LAND,,A.LAND.LT-AVA.e2,Part 3: Other dataset elements,ElementGroup,A.LAND.LT-AVA,,,,,,No,,,,,1,,,,,,,,,,,,,,,,,,
LAND,,A.LAND.LT-AVA.e2.e2.0,Each record has a geospatial reference that allows to assign features to a spatial extent. ,Option,A.LAND.LT-AVA.e2,,,,,,No,,,,,0.5,"The geospatial reference might be latitude-longitute coordinates, an ID to associate it to a geospatial dataset, an address, etc. ""Partially"" is intended for cases where a geographical reference exists, but it could have been more precise, for example, when the neighbourhood is informed, but there are no clear reasons for not to inform latitude-longitude coordinates. Will be assessed with ""Yes"" datasets that have the most granular geographic references that can be expected for its kind.",No,Partially,Yes,,,,,,,,,,,,,,
LAND,,A.LAND.LT-AVA.e2.e2.1,The data contains information on historical tenure (i.e. not only current records for each land parcel).,Option,A.LAND.LT-AVA.e2,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
LAND,,A.LAND.LT-AVA.e2.e2.2,The data contains information on land transactions and sale-values.,Option,A.LAND.LT-AVA.e2,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
LAND,,A.LAND.LT-AVA.e2.e2.3,The data contains gender disaggregation.,Option,A.LAND.LT-AVA.e2,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
LAND,,A.LAND.LT-AVA.e2.e2.4,Each tenure record contains information about the rights held over the land.,Option,A.LAND.LT-AVA.e2,,,,,,No,,,,,0.5,"Freehold, lease, etc.",No,Partially,Yes,,,,,,,,,,,,,,
LAND,,A.LAND.LT-AVA.div-Extent,Extent,Note,A.LAND.LT-AVA,,divider,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAND,,A.LAND.LT-AVA.c0,Do the datasets available cover the tenure data of the majority of land?,Radio,A.LAND.LT-AVA,,radio-list,,,,No,,,,,1,,__The datasets available cover a small proportion of land tenure in the country__,"__The datasets available cover a big proportion of land tenure in the country, but not all.__",__The datasets available cover all forms of land tenure in the country__,,,,,,,,"0,1,2; What kind of land tenure does it cover?",,,,,,
LAND,,A.LAND.ELU-AVA,To what extent is existing land use information available as open data?,Status,,Yes,,,,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,https://handbook.globaldatabarometer.org/indicators/A.LAND.ELU-AVA/
LAND,,A.LAND.ELU-AVA.div-Existence,Existence,Note,A.LAND.ELU-AVA,,divider,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAND,,A.LAND.ELU-AVA.a0,Is this data available online in any form?,Radio,A.LAND.ELU-AVA,,radio-list,,,,No,,,,,1,,Data is not available online,"Data is available, but not as a result of government action","Data is available from government, or because of government actions",,,,,,,,0;Are there other offline ways to access this data in the country? (e.g. attending an office to inspect it),"1;If government is not providing access to data, how is this data available? ","1,2;Please provide a URL for where this data can be found",,,,
LAND,,A.LAND.ELU-AVA.div-Elements,Elements,Note,A.LAND.ELU-AVA,,divider,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAND,,A.LAND.ELU-AVA.e,Part 1: General checklist,ElementGroup,A.LAND.ELU-AVA,,,,,,No,,,,,1,,,,,,,,,,,,,,,,,,
LAND,,A.LAND.ELU-AVA.e.e.0,Data is provided in machine-readable format(s),Option,A.LAND.ELU-AVA.e,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,"1,2;Please provide a URL where this machine-readable data can be found. (Additional URLs can be included in the justification and supporting evidence)","1,2;Please provide a comma separated list of the formats available? (E.g. csv, json)",1;What prevents you from assessing this data as fully machine-readable? ,,,,
LAND,,A.LAND.ELU-AVA.e.e.1,Data is openly licensed.,Option,A.LAND.ELU-AVA.e,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,"0;If there are explicit restrictions placed on re-use of the dataset, briefly describe those here.","1,2;If the data is provided with an explicit open license, please provide the name of the license, or a link to it here.",,,,,
LAND,,A.LAND.ELU-AVA.e.e.2,The machine-readable dataset is available as a whole,Option,A.LAND.ELU-AVA.e,,,,,,No,,,,,0.5,"Answer no if it's only possible to access individual records; Answer partially if it's possible to export extracts of the data; Answer yes if there are bulk downloads or APIs providing access to the whole dataset without financial, technical or legal barriers. ",No,Partially,Yes,,,,,,,,"1,2;Please provide a URL where bulk download access is available or described.","1,2;If bulk access is provided through an API, please provide a link to where the API is described.",,,,,
LAND,,A.LAND.ELU-AVA.e.e.3,Dataset is available free of charge.,Option,A.LAND.ELU-AVA.e,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
LAND,,A.LAND.ELU-AVA.e.e.4,Data is timely and updated.,Option,A.LAND.ELU-AVA.e,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,When was the most recent update to this dataset?,,,,,,
LAND,,A.LAND.ELU-AVA.e.e.5,There are accessible and open official tools available to help users locate and explore individual records.,Option,A.LAND.ELU-AVA.e,,,,,,No,,,,,0.5,Answer 'partially' if tools make it possible to get at extracts of data without having to download a full dataset. Answer 'yes' if there is an interactive tool that displays user-filtered extracts of the data to answer simple questions without downloading data at all. ,No,Partialy ,Yes,,,,,,,,"1,2;Please provide URL",1;What are the main barriers to accessibility and usability?,,,,,
LAND,,A.LAND.ELU-AVA.e1,Part 2: Dataset elements,ElementGroup,A.LAND.ELU-AVA,,,,,,No,,,,,1,,,,,,,,,,,,,,,,,,
LAND,,A.LAND.ELU-AVA.e1.e1.0,The available data contains historical information that allows users to build a comprehensive picture of land use changes over time.,Option,A.LAND.ELU-AVA.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
LAND,,A.LAND.ELU-AVA.e1.e1.1,Each record is categorised according to a standardised land use dictionary.,Option,A.LAND.ELU-AVA.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
LAND,,A.LAND.ELU-AVA.e1.e1.2,"Forested areas can be identified in available data, or in a related dataset.",Option,A.LAND.ELU-AVA.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,"If not in main dataset, please provide URL where it can be found.","If not in main dataset, please provide URL where it can be found.",,,,
LAND,,A.LAND.ELU-AVA.e1.e1.3,"Protected areas can be identified in available data, or in a related dataset.",Option,A.LAND.ELU-AVA.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
LAND,,A.LAND.ELU-AVA.e1.e1.4,Each record has a geospatial reference.,Option,A.LAND.ELU-AVA.e1,,,,,,No,,,,,0.5,"No: There is data about land use at a country level, but it is aggregated and cannot be mapped with detail.  Partially: Each record of land use has a geospatial reference, but it is not much detailed (e.g: state or province level). Yes: Each record has a geospatial reference to a precise location.",No,Partially,Yes,,,,,,,,,,,,,,
LAND,,A.LAND.ELU-AVA.e1.e1.5,The data collection was based on:,Option,A.LAND.ELU-AVA.e1,,,,,,No,,,,,0.5,,Satellite images,Remote sensing,Aerial photography,LiDAR,Administrative records,Volunteered geographic information (VGI),Other,,,,6; What kind of source?,,,,,,
LAND,,A.LAND.ELU-AVA.div-Extent,Extent,Note,A.LAND.ELU-AVA,,divider,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAND,,A.LAND.ELU-AVA.c0,How comprehensive is the data assessed for this question?,Radio,A.LAND.ELU-AVA,,radio-list,,,,No,,,,,1,,"The data assessed covers one or more localities, but there are many other localities without available data, or with data of a lesser quality.","The data assessed covers one or more localities, and is a representative example of the kind of data that can be found for all, or most, localities.",The data assessed provides national coverage.,,,,,,,,0;Which locality does this data cover?,,,,,,
PROCUREMENT,,G.PROCUREMENT.PROC-POLICY,"To what extent do relevant laws, regulations, policies and guidance provide a basis for collecting and publishing structured data on government procurement?",Status,,Yes,,,,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,https://handbook.globaldatabarometer.org/indicators/G.PROCUREMENT.PROC-POLICY/
PROCUREMENT,,G.PROCUREMENT.PROC-POLICY.div-Existence,Existence,Note,G.PROCUREMENT.PROC-POLICY,,divider,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCUREMENT,,G.PROCUREMENT.PROC-POLICY.a0,"Are there laws, policies or regulations requiring collection or publication of this information in any form?",Radio,G.PROCUREMENT.PROC-POLICY,,radio-list,,,,No,,,,,1,,No,"They are being drafted, or are not yet implemented.",They exist and are operational,,,,,,,,1;Please provide brief details,,,,,,
PROCUREMENT,,G.PROCUREMENT.PROC-POLICY.a1,"Do relevant laws, policies, regulations or guidance discuss collection and publication of structured and open data?",Radio,G.PROCUREMENT.PROC-POLICY,,radio-list,,,,No,,,,,1,,"Relevant laws, policies and guidance explicitly create barriers to collecting and publishing structured data","There is no mention of data in relevant laws, policies or guidance",Requirements to collect data are set out in non-binding policy or guidance,"Requirements to collect data are set out in binding policy, regulations or law",Requirements to publish data are set out in non-binding policy or guidance,Requirements to publish data are set out in binding policy or law,,,,,0;Please briefly detail the barriers created (e.g. requirements for paper-based filing only),"2,3,4,5;Please provide a URL to the most relevant legislation, policy or guidance",,,,,
PROCUREMENT,,G.PROCUREMENT.PROC-POLICY.div-Elements,Elements,Note,G.PROCUREMENT.PROC-POLICY,,divider,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCUREMENT,,G.PROCUREMENT.PROC-POLICY.e,Part 1: What kinds of procurement process does the framework cover?,ElementGroup,G.PROCUREMENT.PROC-POLICY,,,,,,No,,,,,1,,,,,,,,,,,,,,,,,,
PROCUREMENT,,G.PROCUREMENT.PROC-POLICY.e.e.0,Requirements for data collection and/or disclosure apply to goods and services,Option,G.PROCUREMENT.PROC-POLICY.e,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,"1,2;If there is a threshold value below which disclosure requirements do not apply, please provide the currency and value here (E.g. USD 10000)",,,,,,
PROCUREMENT,,G.PROCUREMENT.PROC-POLICY.e.e.1,Requirements for data collection and/or disclosure apply to public works contracts,Option,G.PROCUREMENT.PROC-POLICY.e,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,"1,2;If there is a threshold value below which disclosure requirements do not apply, please provide the currency and value here (E.g. USD 10000)",,,,,,
PROCUREMENT,,G.PROCUREMENT.PROC-POLICY.e.e.2,Requirements for data collection and/or disclosure apply equally to direct awards and specialised procurement procedures,Option,G.PROCUREMENT.PROC-POLICY.e,,,,,,No,,,,,0.5,Answer partially if there are weaker data collection and transparency requirements for direct awards or specialised procurement procedures. ,No,Partially,Yes,,,,,,,,"1,2;If there is a threshold value below which disclosure requirements do not apply, please provide the currency and value here (E.g. USD 10000)",,,,,,
PROCUREMENT,,G.PROCUREMENT.PROC-POLICY.e1,Part 2: What stages of the procurement process does the framework cover?,ElementGroup,G.PROCUREMENT.PROC-POLICY,,,,,,No,,,,,1,,,,,,,,,,,,,,,,,,
PROCUREMENT,,G.PROCUREMENT.PROC-POLICY.e1.e1.0,The planning phase is covered,Option,G.PROCUREMENT.PROC-POLICY.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
PROCUREMENT,,G.PROCUREMENT.PROC-POLICY.e1.e1.1,The tender stage is covered,Option,G.PROCUREMENT.PROC-POLICY.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
PROCUREMENT,,G.PROCUREMENT.PROC-POLICY.e1.e1.2,The award stage is covered,Option,G.PROCUREMENT.PROC-POLICY.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
PROCUREMENT,,G.PROCUREMENT.PROC-POLICY.e1.e1.3,Contract implementation,Option,G.PROCUREMENT.PROC-POLICY.e1,,,,,,No,,,,,0.5,"Answer yes if you can locate any data from after contract award and signature, such as spending transactions, confirmation that goods or services were delivered, contract amendments, or data on contract performance. ",No,Partially,Yes,,,,,,,,"1,2;What kind of implementation data is available?",,,,,,
PROCUREMENT,,G.PROCUREMENT.PROC-POLICY.e2,Part 3: What does the framework say specifically about data?,ElementGroup,G.PROCUREMENT.PROC-POLICY,,,,,,No,,,,,1,,,,,,,,,,,,,,,,,,
PROCUREMENT,,G.PROCUREMENT.PROC-POLICY.e2.e2.0,The rules/guidance support publication of open data.,Option,G.PROCUREMENT.PROC-POLICY.e2,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
PROCUREMENT,,G.PROCUREMENT.PROC-POLICY.e2.e2.1,The rules/guidance support the collection of structured data.,Option,G.PROCUREMENT.PROC-POLICY.e2,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
PROCUREMENT,,G.PROCUREMENT.PROC-POLICY.e2.e2.2,The rules/guidance requires timely updates to data,Option,G.PROCUREMENT.PROC-POLICY.e2,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
PROCUREMENT,,G.PROCUREMENT.PROC-POLICY.e2.e2.3,The rules/guidance requires the use of specific data standards,Option,G.PROCUREMENT.PROC-POLICY.e2,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,"1,2;Are they international standards?","1,2;Please list significant data standards mentioned in the rules/guidance",,,,,
PROCUREMENT,,G.PROCUREMENT.PROC-POLICY.div-Extent,Extent,Note,G.PROCUREMENT.PROC-POLICY,,divider,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCUREMENT,,G.PROCUREMENT.PROC-POLICY.c0,"How comprehensive is the coverage of laws, regulations, policies or guidance assessed for this question?",Radio,G.PROCUREMENT.PROC-POLICY,,radio-list,,,,No,,,,,1,,They only apply in a narrow set of situations,"They cover one or more central government agencies, but there are many agencies or local government units with weaker rules/guidance ","They cover one or more central government agencies, but there are similar rules/guidance that apply to many other agencies and/or local government units. ","The laws, regulations, policies or guidance assessed, or equivalent rules/guidance, apply across the whole public sector including national, sub-national and local government",,,,,,,0;When do these rules/guidance apply?,"1,2;Which agency or agencies do these rules/guidances apply to?",3;Are there any notable exceptions? (E.g. defence sector),,,,
POLITICAL,,U.POLITICAL.PI-PAR-USE,To what extent is there evidence of public data being used to support public engagement in rule-making processes?,Status,,Yes,,,,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,https://handbook.globaldatabarometer.org/indicators/U.POLITICAL.PI-PAR-USE/
POLITICAL,,U.POLITICAL.PI-PAR-USE.div-Existence,Existence,Note,U.POLITICAL.PI-PAR-USE,,divider,,,,,,,,,,,,,,,,,,,,,,,,,,,
POLITICAL,,U.POLITICAL.PI-PAR-USE.a0,Is there evidence of public data being used to support public participation in rule-making?,Radio,U.POLITICAL.PI-PAR-USE,,radio-list,,,,No,,,,,1,,There is no evidence of civil society and/or academia using public data to participate in rule-making.,"There is evidence that civil society, academia, or individual members of the public occasionally use and/or analyze public data to support their participation in rule-making.",There is evidence that civil society or academia regularly use and/or analyze public data to support their participation in rule-making.,There is evidence that civil society or academia use and/or analyze public data to support their participation in rule-making whenever this may be relevant.,,,,,,,,,,,,,
POLITICAL,,U.POLITICAL.PI-PAR-USE.div-Elements,Elements,Note,U.POLITICAL.PI-PAR-USE,,divider,,,,,,,,,,,,,,,,,,,,,,,,,,,
POLITICAL,,U.POLITICAL.PI-PAR-USE.e.0,"There are cases where public data has been used by academia or civil society to promote greater inclusion, or to address the needs of marginalized groups in rule-making.",Option,U.POLITICAL.PI-PAR-USE,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,"1,2;Please briefly explain and provide URLs to relevant examples.",,,,,,
POLITICAL,,U.POLITICAL.PI-PAR-USE.e.1,There are cases where public data has been used by academia or civil society to address rule-making regarding COVID response and recovery.,Option,U.POLITICAL.PI-PAR-USE,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,"1,2;Please briefly explain and provide URLs to relevant examples.",,,,,,
POLITICAL,,U.POLITICAL.PI-PAR-USE.e.2,There are cases where public data has been used by academia or civil society to address rule-making related to AI or machine learning.,Option,U.POLITICAL.PI-PAR-USE,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,"1,2;Please briefly explain and provide URLs to relevant examples.",,,,,,
POLITICAL,,U.POLITICAL.PI-PAR-USE.div-Extent,Extent,Note,U.POLITICAL.PI-PAR-USE,,divider,,,,,,,,,,,,,,,,,,,,,,,,,,,
POLITICAL,,U.POLITICAL.PI-PAR-USE.c0,There is evidence that these uses are having meaningful positive impacts.,Radio,U.POLITICAL.PI-PAR-USE,,radio-list,,,,No,,,,,1,,No,Partially,Yes,,,,,,,,,"1,2;Please briefly explain and provide URLs to relevant evidence.",,,,,
POLITICAL,,U.POLITICAL.PI-ACC-USE,"To what extent is there evidence of political integrity data being used to identify, expose, or highlight failures of government?",Status,,Yes,,,,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,https://handbook.globaldatabarometer.org/indicators/U.POLITICAL.PI-ACC-USE/
POLITICAL,,U.POLITICAL.PI-ACC-USE.div-Existence,Existence,Note,U.POLITICAL.PI-ACC-USE,,divider,,,,,,,,,,,,,,,,,,,,,,,,,,,
POLITICAL,,U.POLITICAL.PI-ACC-USE.a0,Is there evidence of this data being used for accountability purposes?,Radio,U.POLITICAL.PI-ACC-USE,,radio-list,,,,No,,,,,1,,No evidence of actors or entities using this data for accountability purposes.,"There are isolated cases of actors or entities using this kind of data for accountability purposes, though the source may not be open data.",There are a number of cases of actors or entities using this kind of open data for accountability purposes.,There are widespread and regular cases of actors or entities using this kind of open data for accountability purposes.,,,,,,,,,,,,,
POLITICAL,,U.POLITICAL.PI-ACC-USE.div-Elements,Elements,Note,U.POLITICAL.PI-ACC-USE,,divider,,,,,,,,,,,,,,,,,,,,,,,,,,,
POLITICAL,,U.POLITICAL.PI-ACC-USE.e.0,The media regularly uses this data for accountability purposes.,Option,U.POLITICAL.PI-ACC-USE,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,"1,2;Please briefly explain and provide one or more examples of the most significant uses you're aware of.","1,2;Is there evidence that this data has been invoked disproportionately with regard to gender or membership in a marginalized population?",,,,,
POLITICAL,,U.POLITICAL.PI-ACC-USE.e.1,Civil society organizations regularly use this data for accountability purposes.,Option,U.POLITICAL.PI-ACC-USE,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,"1,2;Please briefly explain and provide one or more examples of the most significant uses you're aware of.","1,2;Is there evidence that this data has been invoked disproportionately with regard to gender or membership in a marginalized population?",,,,,
POLITICAL,,U.POLITICAL.PI-ACC-USE.e.2,Scholars or academic institutions regularly use this data for accountability purposes.,Option,U.POLITICAL.PI-ACC-USE,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,"1,2;Please briefly explain and provide one or more examples of the most significant uses you're aware of.","1,2;Is there evidence that this data has been invoked disproportionately with regard to gender or membership in a marginalized population?",,,,,
